date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2021-12-01,Europe,Russia,1237715,2472,202918,288,20831708,92104,0.423937256,344.3651788,32370271,11882213,55416759,84548,16475,2.426691882,50.47593049,708359925,353.2337096,47.58519123,18.37472568,19.99442921,51934.40092,7.945845231,750.8697721,16.08446455
2022-10-01,Asia,Italy,8040979,86,298451,797,36397284,15233,0.556623918,445.9375835,59084641,65264556,51336811,40077,16991,0.870004594,29.39074129,324371512,420.139254,30.24056876,11.51653949,17.77804454,50420.88641,28.03668208,315.5064353,15.05122389
2021-01-01,Asia,Germany,954480,6219,488383,954,3314723,13200,0.213214196,316.161323,30251750,23181564,11865313,11981,9443,2.112393223,5.347966954,902936516,567.2114188,43.48949894,5.915665303,18.86282955,37578.62686,12.90951793,797.9955628,18.78219726
2021-08-01,Europe,Brazil,6681134,8143,342424,331,85288131,52275,0.688110399,173.6725215,99615319,69869388,13814689,98989,16669,1.430524584,50.37090129,1122962590,301.0691712,28.21168109,8.648872477,13.60020558,29722.49471,11.13843458,160.2313931,1.011965257
2021-08-01,Europe,India,854016,6968,413083,526,10942880,87084,0.959719689,241.6188826,73851484,45174470,24792308,68292,19305,1.387519509,18.18302087,1103089550,216.9938129,48.2780082,18.83358685,17.60512038,38143.87645,44.74917754,161.7947144,7.722229164
2022-07-01,North America,India,5347417,2773,318667,849,74378986,76068,0.458425874,376.1347305,7599789,70076612,43865375,64842,11498,1.995075576,16.11550326,1396314109,148.988361,40.50382976,24.80329787,8.434872365,52530.26289,10.16402395,599.0719552,8.022087434
2022-10-01,North America,Germany,5809701,2700,399594,603,49087097,21291,0.239811671,108.582258,26470508,12755356,2230115,91954,3835,1.432591852,36.17871579,1384169271,57.85947737,43.39610474,21.03992574,18.61026068,46409.5667,8.479875244,396.0098367,16.52806552
2022-02-01,Europe,Russia,9439101,6815,215757,509,87625243,42448,0.891867984,231.2915933,17088725,67018374,66512024,21219,4235,0.571667376,86.69578656,114235236,587.6477014,44.39693512,22.34192983,6.713320619,63360.63145,14.19438699,300.2333176,14.08892279
2020-05-01,Asia,Germany,9993726,6038,208030,717,46124553,91685,0.786296885,169.5827955,8837528,65783142,26540734,17094,12015,0.616754568,85.45674281,256923337,383.6208444,47.03358599,23.32443196,14.20244435,2001.165681,16.33865119,769.3672613,8.6953598
2020-10-01,Europe,Russia,2883427,5164,158998,605,79512647,21346,0.542773502,149.1954609,20424232,5866595,68552695,37853,14601,0.674577595,14.68356541,459196523,276.5305872,21.58072477,14.32405409,5.688780323,43646.40466,32.05334684,792.9313253,18.01289816
2020-03-01,Europe,Italy,5752810,3687,98707,812,79822627,1766,0.153850055,16.30088603,23341132,24953961,69248428,54045,6716,1.385910374,55.53296176,769065456,851.8422049,44.78182635,15.77111655,8.594232184,5804.895282,25.53348598,618.0803124,7.356288321
2020-04-01,North America,Italy,4476576,4545,92837,462,9497806,18693,0.537605707,265.25305,9881960,30125506,50491156,43927,8207,1.685169152,12.80570663,155136612,547.0798794,29.23015544,24.49336615,3.66715216,45925.64208,40.66343735,659.2088724,2.227875445
2021-01-01,Europe,Italy,8774533,8676,380214,198,77179990,62019,0.49191642,278.1857482,32612132,45426197,10287324,11991,8752,1.538566529,66.14015982,791989439,672.3929019,20.25805455,9.866098282,9.920168585,49610.58499,49.97803307,795.374612,15.83163364
2022-10-01,Europe,India,2863793,8837,430147,270,91632849,97458,0.802418287,247.0137464,20730538,41095573,49283506,18978,2925,1.321816653,65.38339708,761518035,39.69073138,29.68115567,22.64956455,14.30692451,62620.42414,22.82529932,667.3022966,14.64313503
2021-02-01,Europe,Italy,6881289,4384,245847,557,84173252,77701,0.126658466,126.1457946,61075920,56838881,35990619,35723,9605,1.998915996,22.71235554,571839443,103.9779636,42.83100094,18.49535146,5.030093634,9042.074842,24.51850465,363.3511578,2.720703213
2021-03-01,North America,Brazil,7422212,8912,227544,63,15244680,89100,0.346451307,200.3472158,85869366,54352668,21763210,24787,14505,0.803185743,74.54457793,405844074,107.2151941,21.42753997,13.22583218,9.633608098,43006.12544,39.09998762,518.5906246,19.43843537
2020-07-01,Europe,India,8767500,7117,267614,248,34116565,44787,0.11727177,497.6743982,47275957,21598409,62083419,75171,11252,2.319720693,87.09923232,1184486171,935.7650788,42.77742956,17.79552648,3.075971911,14766.09747,34.79075006,329.0275455,1.972347698
2020-03-01,Europe,Italy,4199591,4729,227467,245,82095786,7425,0.653682666,163.2484738,49134778,13419971,37469420,14932,6153,1.424159851,21.0677299,746376110,855.7142346,30.83931247,24.55240847,18.34045851,13250.79606,23.31576096,772.1610413,19.32970039
2022-10-01,Asia,France,9045310,7178,355113,734,54814326,22444,0.781116846,398.5314416,52669970,10529107,4300321,14387,7944,1.205649446,31.0410265,880033288,805.6967347,32.74369212,10.05400983,12.74879724,16027.39991,23.71694816,568.3835904,10.99444492
2022-01-01,North America,Germany,7796324,2294,91493,701,51998066,41457,0.139702428,46.81916372,46869899,26779909,23044920,69141,2254,1.232651285,26.16775802,1114376689,903.084806,45.71637878,21.34709401,4.654301062,50187.12144,4.062833988,505.3061067,7.080992142
2020-11-01,Europe,Russia,8112074,3630,268667,984,45139030,79741,0.853111824,91.1566618,6135599,64659272,8906242,49573,16038,1.99055454,24.4536173,139701855,532.664726,36.90487573,6.839912115,5.390117987,11929.31671,7.049772221,158.0873866,6.16015827
2021-08-01,Asia,Russia,2719269,3453,188262,949,62957282,5452,0.729911314,252.95867,76166891,44065310,48848247,9152,1233,1.606498852,90.78936285,555142773,60.77401055,44.0559972,15.6785794,6.894669935,26821.55411,27.18068882,532.4552429,16.02757916
2020-10-01,South America,Brazil,7235574,4507,440977,87,15644927,38862,0.531268005,22.1548411,75961038,44818982,4751884,98434,5631,1.704751014,78.60563659,985144294,85.11901159,21.63564467,9.83853912,12.67363947,22051.50402,19.75580086,556.0646867,9.421917533
2020-01-01,Europe,France,5205597,7751,45641,850,51028167,69217,0.425505733,453.6203419,74715116,65138389,61408325,95879,14515,2.285633277,28.77575628,223983147,915.6409747,26.35152338,21.59898184,8.161862708,53013.286,28.00806442,335.9442881,13.37714666
2021-02-01,Europe,Russia,9742257,3360,144491,19,95522224,9566,0.171290555,81.61104297,82351426,58768471,34103008,69265,18155,1.490193766,11.15071042,14735021,931.1062986,36.85137159,5.816039243,13.98385104,18639.4796,29.5119875,777.1488901,16.90183445
2020-08-01,Europe,France,1712503,3005,276601,32,21227936,7501,0.965517632,415.1423032,54654750,12673074,13197147,31455,11267,1.944156485,12.02929624,1298005422,116.318656,34.91686102,20.55592588,9.335413263,62355.38555,9.413275561,192.0405497,11.27988567
2020-08-01,Asia,India,3609736,3552,329744,839,50029641,1845,0.526963066,162.3000536,82470219,59528214,18191156,95348,5273,2.249647576,60.37691052,27810055,871.0587357,32.30745605,11.60866292,6.849995508,12666.14054,6.958605039,631.2391504,4.563641599
2022-05-01,North America,Russia,8060833,18,103619,792,11257100,39181,0.553558794,209.5291993,49633835,47237782,66190468,66560,8697,0.564429645,3.847965878,260917010,791.3780802,21.06718751,23.62489393,11.77021417,69795.61902,15.91937812,502.605846,10.5145079
2020-12-01,Europe,India,6638155,2242,338246,557,90008343,57263,0.907265713,341.2381895,2592177,11137096,18467702,91764,5628,1.593259511,97.32544958,1193418012,49.87916865,46.36809136,17.34294362,16.89076971,56592.78706,43.06705316,691.7653224,3.012846355
2020-03-01,North America,Russia,1384418,6318,33085,72,6397153,78766,0.624585245,176.6991767,49988386,8802160,69678104,16921,4913,2.478761253,99.54664635,1316806610,31.62892292,44.07909796,13.72567782,12.7863045,32473.42217,1.840972046,682.3662107,15.50250045
2021-08-01,North America,Russia,8525631,5618,133114,54,38777427,97898,0.794729341,143.9682774,92526273,25047975,52772633,36692,96,2.240611926,89.13211744,1017549999,392.4461418,47.97932739,7.081290172,17.15545829,45761.71539,21.30097024,733.7012234,16.00193062
2021-08-01,Europe,France,1135964,4236,332278,60,91734069,57435,0.962740586,142.7552244,37207821,38203409,37982184,8872,18347,1.363066263,25.47551839,1026904738,394.0269363,28.54019875,16.94176078,8.694190252,5192.729112,42.05638041,103.5042397,13.10609097
2021-12-01,Europe,France,9872232,6901,305126,856,78807241,18227,0.071886123,174.2955752,68561261,25262755,53612020,51764,5401,1.473444118,8.519693381,956479142,736.8370277,39.69470817,17.45962092,11.64180258,43538.36924,45.35993553,441.734383,7.007338388
2022-12-01,Europe,Italy,2155748,1920,491638,519,14027520,90296,0.268326069,246.7584934,75996931,79687454,21949566,90871,11058,0.664035809,28.87293608,47034642,347.7214251,38.20267043,20.30660146,16.54881721,50469.45215,14.32465806,719.3554047,3.352024448
2022-02-01,North America,Italy,873172,238,33477,245,43897963,47475,0.751079194,66.50201049,54320366,52357694,60571415,52299,16982,1.437416599,35.99383172,723532220,749.6363345,46.36856369,13.86163364,8.678585291,68521.9393,15.49014147,560.1090223,15.48756993
2021-05-01,Europe,India,8910852,204,114161,175,25424295,17215,0.140833689,81.72792917,33136196,22095616,67725678,34961,3963,2.186950663,77.38691229,251875837,463.4354621,28.8773362,12.04153213,8.514973995,10966.71093,14.78177287,680.8266084,4.2141189
2021-05-01,South America,Italy,5655378,5552,314853,627,94464859,71074,0.099886318,171.4648047,74804119,45681390,65894715,24466,13854,2.362648544,25.77878879,352865644,86.01093645,42.46844565,14.81542031,14.26779045,63820.53405,9.631917035,326.8477359,5.73320173
2020-10-01,Europe,Italy,4873594,4927,159788,316,68873054,21699,0.561672207,281.03205,92371504,58438664,44553305,15762,11973,1.817306007,85.86371157,1188057081,792.1517458,37.95173192,23.00397804,18.87220609,47675.00915,33.92445141,300.1716289,15.55850875
2021-01-01,Europe,Russia,6941245,2687,298162,704,67965681,48217,0.715101339,243.1035324,63828934,35931737,65649417,54213,10606,1.969708325,36.13520449,917496562,494.475632,32.42464043,24.42470013,9.000010588,61445.56353,23.2429171,452.2418361,17.02918445
2020-09-01,Asia,Italy,7817304,6160,139681,130,70360745,15059,0.425334596,368.6243944,31974794,41733065,46815883,50374,18151,2.038066198,29.12181426,646206850,510.314006,29.46042167,14.93790723,14.61195304,24834.97583,39.59564209,360.3408435,18.39309288
2021-07-01,North America,India,829735,5388,297515,101,21606842,48398,0.425500449,213.8137358,71630450,8931127,61354535,56902,5164,1.510605905,76.6372237,222123141,651.9359465,34.4679165,10.18948052,9.600691655,49670.51636,42.77213046,179.3338694,6.419477706
2022-05-01,North America,Germany,7021862,9540,241422,309,25099117,1286,0.87187638,62.22040538,86887521,24644782,36359847,70555,1339,1.415876207,40.95472114,756195553,868.8136599,34.65915704,12.35965565,3.973695924,4491.578205,8.053225665,261.5342112,1.183391787
2020-04-01,Asia,France,8351245,5126,345165,781,35212538,34297,0.395225651,265.0873849,60670334,70968834,23918665,54875,15548,0.818287044,88.70257734,277192918,617.3792244,38.540296,5.633682111,15.26531762,33017.27182,29.34463811,242.5729311,7.098393385
2021-07-01,South America,Brazil,7483058,9012,270001,721,98440431,59967,0.338535077,68.96149488,24239388,57231262,12942345,52175,11595,0.58922776,85.98071525,1355725700,617.7175087,25.20617596,12.94151909,4.199625362,19912.1719,2.102504315,776.5222361,17.75743628
2021-02-01,Europe,Brazil,2562469,192,142692,494,56164266,97803,0.196600797,490.908605,52222260,38893920,18317610,85200,13629,1.034888242,52.26251723,298830881,535.8679799,35.13850648,12.29409264,13.40891448,4447.984446,39.72633865,102.3951234,1.956768866
2022-01-01,North America,Russia,3086176,1776,8177,360,83886733,54583,0.860688851,184.8776946,61073012,41533663,30069074,48978,13721,1.539832294,50.98084026,238446055,180.2526869,32.72801778,10.57665102,8.491116798,41223.20444,12.31186071,219.3835306,10.53721019
2021-01-01,Asia,Brazil,6509590,3645,423327,337,66361860,51630,0.146630815,312.8989198,332003,57018346,47772263,58415,6466,2.443196225,21.58726473,778968942,342.3208671,28.8776027,9.606191542,8.753760641,25501.88365,33.48267976,722.1465602,2.501187422
2022-04-01,Asia,Germany,4883680,1788,477397,48,4764090,68623,0.899426822,27.77181169,9092713,59833852,1971369,49662,12843,1.927896781,8.060652765,1215646889,412.0677218,23.66314378,19.13087263,7.69761812,43889.6451,25.43997112,366.0452581,18.32695671
2020-04-01,North America,Italy,3681262,7374,89941,486,41536003,59263,0.790820657,312.8847075,51123541,40671599,40882188,88082,17654,2.362738776,75.24574143,567307760,761.6765913,42.0003335,12.37250218,4.376080568,31175.21563,42.4115554,477.0800338,2.034597272
2021-06-01,South America,Brazil,4633078,3700,258121,622,10003457,18675,0.581987521,123.5109352,5283711,65401945,31784604,80366,218,1.577766903,86.95395543,859743885,15.51317202,27.90324814,21.03958478,10.21523726,36020.89771,2.26590063,634.6737348,14.94593299
2021-09-01,North America,Brazil,2609089,9359,11826,320,46956785,60664,0.669470004,121.8269998,61637870,36599131,8320673,78178,533,1.423880391,98.67034845,24587744,682.2045354,41.69537783,8.344666975,3.933732193,69534.64722,21.02713901,270.7335637,8.587949621
2022-05-01,Europe,India,2508749,3893,144962,730,53429398,24680,0.325844091,478.4880949,25302627,69448966,51685310,88622,14977,1.605986545,33.47577158,128803675,494.3342454,44.96760832,8.152077607,14.85356467,67043.2091,21.97594643,170.4718055,6.096301891
2022-08-01,North America,France,7905477,2679,189103,970,60634142,76968,0.402272814,169.9213576,67203002,19744813,65805219,95998,9565,2.094563625,78.9063626,757695827,181.1467404,24.35901898,7.859734097,7.681637646,25837.2458,48.39807604,561.1446133,7.62740706
2021-08-01,Europe,France,345266,7260,5495,132,80263729,46126,0.243932564,164.2837093,73957816,5983336,6108529,39140,4341,1.678184161,26.77669613,628484322,397.5042874,28.01556167,23.69274414,6.957320712,30226.04822,13.2508331,758.9186748,13.56500871
2021-07-01,North America,Germany,9927209,504,28481,582,819706,3392,0.838846016,13.42597702,94718712,58942572,17167108,32076,5082,2.438949557,29.52623578,908157300,443.0744302,46.0624945,7.346538877,6.767370054,66920.36781,48.43143907,260.005847,2.465625496
2020-03-01,Europe,Italy,4537358,9813,142339,82,96350339,62257,0.375882854,222.1556327,24589899,35298620,12772943,44782,13896,1.095411459,37.49306187,61070950,675.5776323,43.1001324,10.0073384,8.335118603,34692.82304,22.26512731,345.2841679,12.31288636
2021-11-01,North America,France,6867100,6773,236774,375,80894412,38400,0.941960488,309.5800123,72377704,23708714,21724665,22203,16068,0.984276666,55.90249648,780053688,798.3214612,46.22357426,21.05835786,18.22722398,3441.144067,4.051277215,143.2486404,2.441880715
2022-09-01,Europe,France,5275034,3816,137815,348,39693307,36551,0.68125563,309.7935501,66838815,131777,48462495,93392,19369,1.983551977,94.83733215,495504021,643.3406174,22.36436899,11.85515627,18.04704842,30957.29494,14.202544,612.5930581,13.52348215
2020-04-01,Asia,India,9803005,4434,103475,482,85661554,80015,0.711607728,145.3331308,86231325,62351782,38444698,9486,11846,1.694228352,77.92205889,109063477,284.401441,24.54424305,16.36097026,4.052646237,60585.95273,6.875242124,164.8965778,16.8069358
2022-12-01,Europe,Italy,7705092,4008,49476,886,84440440,87893,0.613241206,148.0317149,37774774,11593614,52930024,14681,18506,0.579515085,81.03767514,692214217,887.6849764,34.01609342,15.74554716,4.809160804,62119.7974,43.50424384,225.6908221,16.14255485
2021-10-01,Asia,Russia,7583354,4994,223177,75,98724867,5969,0.400393854,143.8732563,20868218,9373967,4822074,54790,12766,1.007271687,9.061177963,600759830,93.9482632,37.9718754,16.45176101,8.530038675,40662.10822,12.57321903,148.9588453,8.539633169
2021-07-01,Europe,Russia,3131209,4234,290696,157,44420538,8981,0.011855293,491.5075781,97115512,4792291,40336457,55052,6696,1.668606454,73.89262296,984425024,578.3352557,32.76059056,24.88208489,10.3349954,8453.254541,16.64319208,714.0944648,11.31397452
2021-02-01,Europe,Brazil,9612128,3764,196314,531,13545707,21032,0.125300896,20.93139786,46471973,69604066,40724608,77237,3981,2.125865365,71.57867452,233698105,960.7978007,22.01515588,8.050285666,9.016112264,33005.42764,28.46991887,645.814073,6.037195949
2020-05-01,Europe,Germany,5691276,9447,160020,328,2400009,24241,0.881474777,144.1707139,48842175,38080378,58731460,5523,308,0.60289242,57.33669895,378007899,248.691959,21.24261629,10.4378625,17.61005885,61084.5174,24.16460294,761.156339,3.871628178
2022-03-01,Europe,Brazil,5397662,6801,207383,121,93499667,47940,0.791114118,246.8454275,57724313,63320804,64329100,45793,7695,2.20112008,76.15777908,165458985,286.2467043,31.27151591,18.87089583,9.174080841,30234.9077,48.27537763,230.6581959,8.039819458
2021-08-01,Europe,Germany,9828366,8575,69093,40,8736015,82938,0.553333672,71.64917151,84036716,66213263,56874732,20233,7707,0.651178465,63.75919449,916450778,738.8755751,36.71949611,18.36425615,6.716189428,41258.23558,5.865800451,730.0063448,6.727277124
2021-12-01,Europe,Russia,6356228,3719,328634,641,51101801,61050,0.366708648,486.7535918,76399612,3700561,8092169,47524,11191,1.628097421,27.44498881,459220462,129.7392145,40.78821962,16.23638906,13.2047801,16377.15439,10.33810997,559.0413637,16.93486718
